rPORB,rRMF
rPTRI,rRMF
rPOPE,rRMF
rRAC,rRMF
rCAC,rRMF
rPC,rRMF
rISTC,rRMF
rSMAR,rRMF
rIP,rRMF
rLING,rRMF
rENT,rRMF
rMT,rRMF
rBSTS,rRMF
rST,rRMF
rTT,rRMF
lPORB,rRMF
lFP,rRMF
lMOF,rRMF
lPTRI,rRMF
lSF,rRMF
lCMF,rRMF
lPREC,rRMF
lLOC,rRMF
lFUS,rRMF
lPARH,rRMF
lENT,rRMF
lTP,rRMF
lMT,rRMF
lBSTS,rRMF
rPARC,rSF
rPCAL,rSF
lCUN,rSF
rCUN,rCMF
lRAC,rCMF
lISTC,rCMF
LRMF,rPREC
lFUS,rPREC
lIT,rPREC
lST,rPREC
rSF,rPARC
rPCAL,rPARC
rLOF,rRAC
rPORB,rRAC
rPTRI,rRAC
rPOPE,rRAC
rRMF,rRAC
rCAC,rRAC
rPC,rRAC
rISTC,rRAC
rSMAR,rRAC
rIP,rRAC
rLING,rRAC
rENT,rRAC
rMT,rRAC
rBSTS,rRAC
rST,rRAC
rTT,rRAC
lPORB,rRAC
lFP,rRAC
lMOF,rRAC
lPTRI,rRAC
lCMF,rRAC
lPREC,rRAC
lSMAR,rRAC
lLOC,rRAC
lFUS,rRAC
lPARH,rRAC
lENT,rRAC
lTP,rRAC
lMT,rRAC
rLOF,rCAC
rPORB,rCAC
rPTRI,rCAC
rPOPE,rCAC
rRMF,rCAC
rRAC,rCAC
rPC,rCAC
rISTC,rCAC
rSMAR,rCAC
rIP,rCAC
rLING,rCAC
rENT,rCAC
rBSTS,rCAC
rST,rCAC
rTT,rCAC
lPORB,rCAC
lFP,rCAC
lMOF,rCAC
lPTRI,rCAC
LRMF,rCAC
lCMF,rCAC
lPREC,rCAC
lSMAR,rCAC
lLOC,rCAC
lPARH,rCAC
lENT,rCAC
lTP,rCAC
lMT,rCAC
rPTRI,rPC
rRMF,rPC
rRAC,rPC
rCAC,rPC
rISTC,rPC
rSMAR,rPC
rIP,rPC
rLING,rPC
rENT,rPC
rBSTS,rPC
rTT,rPC
lFP,rPC
lMOF,rPC
lPTRI,rPC
lCMF,rPC
lPREC,rPC
lLOC,rPC
lFUS,rPC
lPARH,rPC
lENT,rPC
lTP,rPC
rLOF,rISTC
rPTRI,rISTC
rPOPE,rISTC
rRMF,rISTC
rRAC,rISTC
rCAC,rISTC
rPC,rISTC
rSMAR,rISTC
rIP,rISTC
rLING,rISTC
rENT,rISTC
rBSTS,rISTC
rST,rISTC
rTT,rISTC
lPORB,rISTC
lFP,rISTC
lMOF,rISTC
lPTRI,rISTC
lCMF,rISTC
lPREC,rISTC
lLOC,rISTC
lPARH,rISTC
lENT,rISTC
lTP,rISTC
lPTRI,rPSTC
lSF,rPSTC
lPCUN,rPSTC
lLOC,rPSTC
lFUS,rPSTC
lPARH,rPSTC
lIT,rPSTC
lMT,rPSTC
rLOF,rSMAR
rPORB,rSMAR
rPTRI,rSMAR
rPOPE,rSMAR
rRMF,rSMAR
rRAC,rSMAR
rCAC,rSMAR
rPC,rSMAR
rISTC,rSMAR
rIP,rSMAR
rLING,rSMAR
rENT,rSMAR
rBSTS,rSMAR
rST,rSMAR
rTT,rSMAR
lPORB,rSMAR
lFP,rSMAR
lMOF,rSMAR
lPTRI,rSMAR
lCMF,rSMAR
lPREC,rSMAR
lLOC,rSMAR
lFUS,rSMAR
lPARH,rSMAR
lENT,rSMAR
lTP,rSMAR
lMT,rSMAR
rLOF,rIP
rPORB,rIP
rPTRI,rIP
rPOPE,rIP
rRMF,rIP
rRAC,rIP
rCAC,rIP
rPC,rIP
rISTC,rIP
rSMAR,rIP
rLING,rIP
rENT,rIP
rBSTS,rIP
rST,rIP
rTT,rIP
lPORB,rIP
lFP,rIP
lMOF,rIP
lPTRI,rIP
lCMF,rIP
lPREC,rIP
lLOC,rIP
lFUS,rIP
lPARH,rIP
lENT,rIP
lTP,rIP
lMT,rIP
rMT,rPCUN
lLOF,rPCUN
lISTC,rPCUN
lPCUN,rPCUN
lFUS,rPCUN
rCMF,rCUN
rIT,rCUN
rSF,rPCAL
rPARC,rPCAL
lPCAL,rPCAL
rLOF,rLING
rPORB,rLING
rPTRI,rLING
rPOPE,rLING
rRMF,rLING
rRAC,rLING
rCAC,rLING
rPC,rLING
rISTC,rLING
rSMAR,rLING
rIP,rLING
rENT,rLING
rBSTS,rLING
rST,rLING
rTT,rLING
lPORB,rLING
lFP,rLING
lMOF,rLING
lPTRI,rLING
lSF,rLING
lCMF,rLING
lPREC,rLING
lLOC,rLING
lFUS,rLING
lPARH,rLING
lENT,rLING
lTP,rLING
lMT,rLING
LRMF,rPARH
rLOF,rENT
rPORB,rENT
rPTRI,rENT
rPOPE,rENT
rRMF,rENT
rRAC,rENT
rCAC,rENT
rPC,rENT
rISTC,rENT
rSMAR,rENT
rIP,rENT
rLING,rENT
rBSTS,rENT
rST,rENT
rTT,rENT
lPORB,rENT
lFP,rENT
lMOF,rENT
lPTRI,rENT
lSF,rENT
lCMF,rENT
lPREC,rENT
lSMAR,rENT
lLOC,rENT
lFUS,rENT
lPARH,rENT
lENT,rENT
lTP,rENT
lMT,rENT
rPORB,rTP
lRAC,rTP
rCUN,rIT
rMT,rIT
lPC,rIT
rPTRI,rMT
rRMF,rMT
rRAC,rMT
rPCUN,rMT
rIT,rMT
rTT,rMT
lFP,rMT
lSF,rMT
lPCUN,rMT
lTP,rMT
lIT,rMT
rLOF,rBSTS
rPORB,rBSTS
rPTRI,rBSTS
rPOPE,rBSTS
rRMF,rBSTS
rRAC,rBSTS
rCAC,rBSTS
rPC,rBSTS
rISTC,rBSTS
rSMAR,rBSTS
rIP,rBSTS
rLING,rBSTS
rENT,rBSTS
rST,rBSTS
rTT,rBSTS
lPORB,rBSTS
lFP,rBSTS
lMOF,rBSTS
lPTRI,rBSTS
lCMF,rBSTS
lPREC,rBSTS
lSMAR,rBSTS
lLOC,rBSTS
lFUS,rBSTS
lPARH,rBSTS
lENT,rBSTS
lTP,rBSTS
lMT,rBSTS
rFP,rST
rPTRI,rST
rPOPE,rST
rRMF,rST
rRAC,rST
rCAC,rST
rISTC,rST
rSMAR,rST
rIP,rST
rLING,rST
rENT,rST
rBSTS,rST
rTT,rST
lFP,rST
lMOF,rST
lPTRI,rST
LRMF,rST
lCMF,rST
lPREC,rST
lLOC,rST
lPARH,rST
lENT,rST
lTP,rST
rLOF,rTT
rPORB,rTT
rPTRI,rTT
rPOPE,rTT
rRMF,rTT
rRAC,rTT
rCAC,rTT
rPC,rTT
rISTC,rTT
rSMAR,rTT
rIP,rTT
rLING,rTT
rENT,rTT
rMT,rTT
rBSTS,rTT
rST,rTT
lPORB,rTT
lFP,rTT
lMOF,rTT
lPTRI,rTT
lCMF,rTT
lPREC,rTT
lLOC,rTT
lFUS,rTT
lPARH,rTT
lENT,rTT
lTP,rTT
rPCUN,lLOF
lSF,lLOF
lPCUN,lLOF
lTP,lLOF
lMT,lLOF
rPTRI,lPORB
rPOPE,lPORB
rRMF,lPORB
rRAC,lPORB
rCAC,lPORB
rISTC,lPORB
rSMAR,lPORB
rIP,lPORB
rLING,lPORB
rENT,lPORB
rBSTS,lPORB
rTT,lPORB
lFP,lPORB
lMOF,lPORB
lCMF,lPORB
lPREC,lPORB
lLOC,lPORB
lPARH,lPORB
lENT,lPORB
lTP,lPORB
rLOF,lFP
rPORB,lFP
rPTRI,lFP
rPOPE,lFP
rRMF,lFP
rRAC,lFP
rCAC,lFP
rPC,lFP
rISTC,lFP
rSMAR,lFP
rIP,lFP
rLING,lFP
rENT,lFP
rMT,lFP
rBSTS,lFP
rST,lFP
rTT,lFP
lPORB,lFP
lMOF,lFP
lPTRI,lFP
lSF,lFP
lCMF,lFP
lPREC,lFP
lLOC,lFP
lFUS,lFP
lPARH,lFP
lENT,lFP
lTP,lFP
rLOF,lMOF
rPORB,lMOF
rPTRI,lMOF
rPOPE,lMOF
rRMF,lMOF
rRAC,lMOF
rCAC,lMOF
rPC,lMOF
rISTC,lMOF
rSMAR,lMOF
rIP,lMOF
rLING,lMOF
rENT,lMOF
rBSTS,lMOF
rST,lMOF
rTT,lMOF
lPORB,lMOF
lFP,lMOF
lPTRI,lMOF
lCMF,lMOF
lPREC,lMOF
lSMAR,lMOF
lLOC,lMOF
lFUS,lMOF
lPARH,lMOF
lENT,lMOF
lTP,lMOF
lMT,lMOF
rFP,lPTRI
rPTRI,lPTRI
rPOPE,lPTRI
rRMF,lPTRI
rRAC,lPTRI
rCAC,lPTRI
rPC,lPTRI
rISTC,lPTRI
rPSTC,lPTRI
rSMAR,lPTRI
rIP,lPTRI
rLING,lPTRI
rENT,lPTRI
rBSTS,lPTRI
rST,lPTRI
rTT,lPTRI
lFP,lPTRI
lMOF,lPTRI
lCMF,lPTRI
lPREC,lPTRI
lLOC,lPTRI
lFUS,lPTRI
lPARH,lPTRI
lENT,lPTRI
lTP,lPTRI
lMT,lPTRI
rPREC,LRMF
rCAC,LRMF
rPARH,LRMF
rST,LRMF
rPTRI,lSF
rRMF,lSF
rPSTC,lSF
rLING,lSF
rENT,lSF
rMT,lSF
lLOF,lSF
lFP,lSF
lPCUN,lSF
lLOC,lSF
lPARH,lSF
lTP,lSF
lIT,lSF
lMT,lSF
lBSTS,lSF
rLOF,lCMF
rPORB,lCMF
rPTRI,lCMF
rPOPE,lCMF
rRMF,lCMF
rRAC,lCMF
rCAC,lCMF
rPC,lCMF
rISTC,lCMF
rSMAR,lCMF
rIP,lCMF
rLING,lCMF
rENT,lCMF
rBSTS,lCMF
rST,lCMF
rTT,lCMF
lPORB,lCMF
lFP,lCMF
lMOF,lCMF
lPTRI,lCMF
lPREC,lCMF
lLOC,lCMF
lFUS,lCMF
lPARH,lCMF
lENT,lCMF
lTP,lCMF
lMT,lCMF
rLOF,lPREC
rPTRI,lPREC
rPOPE,lPREC
rRMF,lPREC
rRAC,lPREC
rCAC,lPREC
rPC,lPREC
rISTC,lPREC
rSMAR,lPREC
rIP,lPREC
rLING,lPREC
rENT,lPREC
rBSTS,lPREC
rST,lPREC
rTT,lPREC
lPORB,lPREC
lFP,lPREC
lMOF,lPREC
lPTRI,lPREC
lCMF,lPREC
lLOC,lPREC
lPARH,lPREC
lENT,lPREC
lTP,lPREC
rCMF,lRAC
rTP,lRAC
lPSTC,lCAC
lSMAR,lCAC
lST,lCAC
lTT,lCAC
rIT,lPC
lLING,lPC
rCMF,lISTC
rPCUN,lISTC
lBSTS,lISTC
lCAC,lPSTC
lCUN,lPSTC
lMT,lPSTC
rRAC,lSMAR
rCAC,lSMAR
rENT,lSMAR
rBSTS,lSMAR
lMOF,lSMAR
lCAC,lSMAR
lST,lSMAR
rMOF,lSP
lLING,lSP
lCUN,lIP
lBSTS,lIP
rPSTC,lPCUN
rPCUN,lPCUN
rMT,lPCUN
lLOF,lPCUN
lSF,lPCUN
lIT,lPCUN
rSF,lCUN
lPSTC,lCUN
lIP,lCUN
lTT,lCUN
rPCAL,lPCAL
rLOF,lLOC
rPORB,lLOC
rPTRI,lLOC
rPOPE,lLOC
rRMF,lLOC
rRAC,lLOC
rCAC,lLOC
rPC,lLOC
rISTC,lLOC
rPSTC,lLOC
rSMAR,lLOC
rIP,lLOC
rLING,lLOC
rENT,lLOC
rBSTS,lLOC
rST,lLOC
rTT,lLOC
lPORB,lLOC
lFP,lLOC
lMOF,lLOC
lPTRI,lLOC
lSF,lLOC
lCMF,lLOC
lPREC,lLOC
lFUS,lLOC
lPARH,lLOC
lENT,lLOC
lTP,lLOC
lMT,lLOC
rPOPE,lLING
lPC,lLING
lSP,lLING
rFP,lFUS
rPTRI,lFUS
rRMF,lFUS
rPREC,lFUS
rRAC,lFUS
rPC,lFUS
rPSTC,lFUS
rSMAR,lFUS
rIP,lFUS
rPCUN,lFUS
rLING,lFUS
rENT,lFUS
rBSTS,lFUS
rTT,lFUS
lFP,lFUS
lMOF,lFUS
lPTRI,lFUS
lCMF,lFUS
lLOC,lFUS
lPARH,lFUS
lENT,lFUS
lTP,lFUS
rLOF,lPARH
rPORB,lPARH
rPTRI,lPARH
rPOPE,lPARH
rRMF,lPARH
rRAC,lPARH
rCAC,lPARH
rPC,lPARH
rISTC,lPARH
rPSTC,lPARH
rSMAR,lPARH
rIP,lPARH
rLING,lPARH
rENT,lPARH
rBSTS,lPARH
rST,lPARH
rTT,lPARH
lPORB,lPARH
lFP,lPARH
lMOF,lPARH
lPTRI,lPARH
lSF,lPARH
lCMF,lPARH
lPREC,lPARH
lLOC,lPARH
lFUS,lPARH
lENT,lPARH
lTP,lPARH
rLOF,lENT
rPORB,lENT
rPTRI,lENT
rPOPE,lENT
rRMF,lENT
rRAC,lENT
rCAC,lENT
rPC,lENT
rISTC,lENT
rSMAR,lENT
rIP,lENT
rLING,lENT
rENT,lENT
rBSTS,lENT
rST,lENT
rTT,lENT
lPORB,lENT
lFP,lENT
lMOF,lENT
lPTRI,lENT
lCMF,lENT
lPREC,lENT
lLOC,lENT
lFUS,lENT
lPARH,lENT
lTP,lENT
rLOF,lTP
rPTRI,lTP
rPOPE,lTP
rRMF,lTP
rRAC,lTP
rCAC,lTP
rPC,lTP
rISTC,lTP
rSMAR,lTP
rIP,lTP
rLING,lTP
rENT,lTP
rMT,lTP
rBSTS,lTP
rST,lTP
rTT,lTP
lLOF,lTP
lPORB,lTP
lFP,lTP
lMOF,lTP
lPTRI,lTP
lSF,lTP
lCMF,lTP
lPREC,lTP
lLOC,lTP
lFUS,lTP
lPARH,lTP
lENT,lTP
lMT,lTP
lBSTS,lTP
rPREC,lIT
rPSTC,lIT
rMT,lIT
lSF,lIT
lPCUN,lIT
lBSTS,lIT
rPTRI,lMT
rRMF,lMT
rRAC,lMT
rCAC,lMT
rPSTC,lMT
rSMAR,lMT
rIP,lMT
rLING,lMT
rENT,lMT
rBSTS,lMT
lLOF,lMT
lMOF,lMT
lPTRI,lMT
lSF,lMT
lCMF,lMT
lPSTC,lMT
lLOC,lMT
lTP,lMT
lBSTS,lMT
rPOPE,lBSTS
rRMF,lBSTS
lSF,lBSTS
lISTC,lBSTS
lIP,lBSTS
lTP,lBSTS
lIT,lBSTS
lMT,lBSTS
rMOF,lST
rPREC,lST
lCAC,lST
lSMAR,lST
lTT,lST
lCAC,lTT
lCUN,lTT
lST,lTT
